"","price","bedrooms","bathrooms","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode"
"1",14.6125672019147,3,1,8.63941082414049,1,0,0,3,7.07326971745971,0,64,64,"500178"
"2",15.498198932138,3,2.25,8.88765269032559,2,0,0,3,7.68248244653451,5.99396142730657,68,28,"500125"
"3",14.4032972228664,2,1,9.21034037197618,1,0,0,3,6.64639051484773,0,86,86,"500028"
"4",15.613914569911,4,3,8.51719319141624,1,0,0,5,6.95654544315157,6.81454289725996,54,54,"500136"
"5",15.4447510976946,3,2,8.99714715151514,1,0,0,3,7.4265490723973,0,32,32,"500074"
"6",16.3251098203426,4,4.5,11.5320415821625,1,0,0,3,8.26616443661249,7.33367639565768,18,18,"500053"
"7",14.76136009208,3,2.25,8.82746811252065,2,0,0,3,7.44716835960004,0,24,24,"500003"
"8",14.886580343626,3,1.5,9.18101454259435,1,0,0,3,6.96602418710611,0,56,56,"500198"
"9",14.6462434014768,3,1,8.91865027812686,1,0,0,3,6.95654544315157,6.59441345974978,59,59,"500146"
"10",14.9879926951988,3,2.5,8.78874588193814,2,0,0,3,7.54433210805369,0,16,16,"500038"
"11",15.7063609298366,3,2.5,9.18972941807206,1,0,0,3,7.52833176670725,7.43897159239586,54,54,"500007"
"12",15.3588086678938,2,1,8.69951474821019,1,0,0,4,6.75693238924755,5.70711026474888,77,77,"500115"
"13",14.9469126694554,3,1,9.89852526070631,1.5,0,0,4,7.26542972325395,0,92,92,"500028"
"14",15.2018049190842,3,1.75,9.17781718027062,1,0,0,4,7.22256601882217,0,42,42,"500074"
"15",15.4832173785224,5,2,8.48673398393153,1.5,0,0,3,7.50108212425987,0,119,119,"500107"
"16",15.6873127348659,4,3,8.51719319141624,2,0,3,3,7.59085212368858,6.87832646829133,40,40,"500126"
"17",15.1892261368773,3,2,9.5496656775798,2,0,0,3,7.54433210805369,0,25,25,"500019"
"18",15.3944892629137,4,1,8.36637030168165,1.5,0,0,4,7.37775890822787,0,103,103,"500103"
"19",14.4520873870358,2,1,9.19522673416613,1,0,0,4,7.09007683577609,0,98,98,"500002"
"20",14.6484196808994,3,1,9.1874810778301,1,0,0,4,7.13089883029635,0,50,50,"500003"
"21",15.163583706264,4,1.75,8.5131851700187,1,0,0,4,6.75693238924755,6.63463335786169,72,72,"500133"
"22",16.8112428315183,3,2.75,10.7114578369176,1,0,4,3,7.75362354655975,6.58063913728495,51,51,"500040"
"23",14.8628295522448,5,2.5,8.74830491237962,2,0,0,3,7.72753511047545,0,24,24,"500092"
"24",14.7425433863703,2,1.5,9.17398754251038,1,0,0,3,6.97541392745595,0,34,34,"500030"
